,brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
4169,Audi,Q3,2019,24990,Manual,6000,Petrol,145,40.9,1.5
4170,Audi,Q5,2019,33490,Automatic,6000,Diesel,145,38.2,2.0
4171,Audi,A4,2017,17500,Manual,23000,Diesel,145,70.6,2.0
4172,Audi,A4,2019,28000,Automatic,7500,Petrol,145,38.2,2.0
4173,Audi,A1,2019,22000,Semi-Auto,2100,Petrol,145,40.4,2.0
4174,Audi,A6,2016,19000,Manual,42633,Diesel,125,58.9,2.0
4175,Audi,A3,2015,16750,Semi-Auto,29000,Petrol,30,58.9,1.4
4176,Audi,Q3,2017,19000,Manual,34467,Petrol,145,49.6,1.4
4177,Audi,A6,2016,24000,Semi-Auto,35260,Diesel,160,50.4,3.0
4178,Audi,A1,2016,16000,Semi-Auto,25470,Petrol,30,70.6,1.4
4179,Audi,R8,2019,137500,Semi-Auto,10,Petrol,150,21.4,5.2
4180,Audi,A4,2017,17000,Manual,35664,Diesel,20,70.6,2.0
4181,Audi,Q3,2018,22500,Manual,9750,Petrol,145,49.6,1.4
4182,Audi,A4,2017,20000,Semi-Auto,18756,Diesel,145,70.6,2.0
4183,Audi,Q2,2019,23000,Automatic,5000,Diesel,145,47.9,1.6
4184,Audi,A3,2019,18000,Manual,5000,Diesel,145,49.6,1.6
4185,Audi,Q3,2020,36850,Semi-Auto,4500,Diesel,145,47.1,2.0
4186,Audi,A1,2013,11350,Semi-Auto,19500,Petrol,125,53.3,1.4
4187,Audi,A1,2017,12500,Manual,20865,Petrol,0,67.3,1.0
4188,Audi,Q5,2020,41000,Semi-Auto,3500,Petrol,145,32.1,2.0
4189,Audi,A3,2019,27000,Automatic,4500,Diesel,145,52.3,1.6
4190,Audi,A1,2016,17000,Semi-Auto,7000,Petrol,30,70.6,1.4
4191,Audi,A3,2019,21500,Manual,9000,Diesel,145,51.4,1.6
4192,Audi,A4,2016,19000,Automatic,25900,Diesel,30,64.2,3.0
4193,Audi,A4,2017,17000,Semi-Auto,40786,Diesel,20,72.4,2.0
4194,Audi,A1,2015,10000,Manual,40365,Diesel,0,80.7,1.6
4195,Audi,A1,2015,12500,Manual,42498,Petrol,30,55.4,1.4
4196,Audi,RS3,2016,29350,Semi-Auto,26930,Petrol,300,34.9,2.5
4197,Audi,A6,2019,30000,Automatic,7524,Diesel,145,50.4,2.0
4198,Audi,A5,2017,21750,Automatic,20175,Diesel,145,60.1,3.0
4199,Audi,A3,2019,19750,Manual,4270,Petrol,145,47.1,1.0
4200,Audi,A4,2019,27000,Automatic,9000,Diesel,145,47.9,2.0
4201,Audi,Q3,2019,28000,Manual,7500,Diesel,145,42.8,2.0
4202,Audi,A6,2019,30000,Automatic,5000,Diesel,145,50.4,2.0
4203,Audi,A1,2019,21000,Semi-Auto,5000,Petrol,145,40.9,2.0
4204,Audi,A6,2019,30000,Automatic,5000,Diesel,145,47.9,2.0
4205,Audi,A4,2019,31000,Automatic,5000,Diesel,145,45.6,2.0
4206,Audi,A5,2019,28750,Automatic,5000,Petrol,145,40.4,2.0
4207,Audi,Q5,2019,32000,Automatic,6500,Diesel,145,39.2,2.0
4208,Audi,A4,2019,32750,Semi-Auto,2000,Diesel,145,49.6,2.0
4209,Audi,A4,2019,37850,Automatic,3584,Petrol,145,35.3,2.0
4210,Audi,A8,2019,52850,Automatic,178,Diesel,145,39.2,3.0
4211,Audi,A6,2019,49850,Automatic,8372,Diesel,145,35.8,3.0
4212,Audi,A1,2014,10398,Manual,24856,Petrol,125,52.3,1.4
4213,Audi,A1,2017,11500,Manual,39125,Petrol,150,67.3,1.0
4214,Audi,A5,2019,27000,Manual,8200,Petrol,145,47.1,2.0
4215,Audi,Q2,2019,23000,Automatic,10000,Petrol,145,40.9,1.5
4216,Audi,A5,2016,18500,Semi-Auto,57000,Petrol,30,53.3,2.0
4217,Audi,Q2,2019,32000,Semi-Auto,3000,Petrol,145,33.2,2.0
4218,Audi,Q5,2020,49000,Automatic,3500,Diesel,145,34.5,3.0
4219,Audi,A1,2020,21000,Manual,4500,Petrol,145,47.9,1.0
4220,Audi,A1,2020,21000,Manual,4500,Petrol,145,47.9,1.0
4221,Audi,Q3,2017,18750,Semi-Auto,23950,Diesel,145,56.5,2.0
4222,Audi,A7,2017,37500,Semi-Auto,25000,Petrol,145,29.7,4.0
4223,Audi,A3,2019,18500,Automatic,11000,Diesel,145,54.3,1.6
4224,Audi,A6,2019,30850,Automatic,4553,Diesel,145,47.9,2.0
4225,Audi,A5,2019,26850,Automatic,1012,Petrol,145,40.4,2.0
4226,Audi,A5,2019,28450,Semi-Auto,12929,Diesel,145,50.4,2.0
4227,Audi,A7,2017,23450,Semi-Auto,37000,Diesel,145,62.8,3.0
4228,Audi,Q2,2019,20850,Manual,84,Diesel,145,49.6,1.6
4229,Audi,A5,2019,27850,Manual,2475,Petrol,145,37.7,2.0
4230,Audi,A3,2019,19850,Manual,2975,Diesel,145,52.3,1.6
4231,Audi,Q5,2018,24850,Semi-Auto,29734,Diesel,145,56.5,2.0
4232,Audi,Q5,2016,20850,Automatic,40112,Diesel,200,47.1,2.0
4233,Audi,Q5,2019,33850,Semi-Auto,8297,Diesel,145,38.2,2.0
4234,Audi,A1,2014,8900,Manual,35768,Petrol,125,52.3,1.4
4235,Audi,A1,2016,13500,Manual,21263,Diesel,0,80.7,1.6
4236,Audi,Q3,2017,20500,Semi-Auto,18728,Diesel,150,50.4,2.0
4237,Audi,A1,2017,12600,Manual,12568,Petrol,150,67.3,1.0
4238,Audi,A6,2015,27950,Semi-Auto,42500,Petrol,325,30.1,4.0
4239,Audi,Q7,2017,53950,Semi-Auto,19500,Diesel,145,39.2,4.0
4240,Audi,A4,2017,29950,Automatic,21000,Petrol,145,37.7,3.0
4241,Audi,A6,2015,15495,Manual,51234,Diesel,30,62.8,2.0
4242,Audi,A4,2017,17250,Manual,32765,Petrol,145,50.4,1.4
4243,Audi,TT,2016,18000,Manual,22450,Petrol,160,46.3,1.8
4244,Audi,A6,2018,22500,Semi-Auto,18200,Diesel,145,61.4,2.0
4245,Audi,A6,2018,24000,Semi-Auto,18300,Diesel,145,61.4,2.0
4246,Audi,A3,2017,18950,Manual,14644,Petrol,145,54.3,1.5
4247,Audi,Q3,2019,31000,Manual,4500,Diesel,145,40.9,2.0
4248,Audi,A4,2017,20900,Manual,15800,Petrol,145,48.7,1.4
4249,Audi,A3,2019,20250,Automatic,6075,Diesel,145,52.3,1.6
4250,Audi,Q2,2018,21850,Manual,10313,Petrol,145,50.4,1.4
4251,Audi,A7,2019,35850,Automatic,984,Diesel,145,38.2,3.0
4252,Audi,A4,2019,31850,Semi-Auto,5345,Diesel,145,44.1,2.0
4253,Audi,A3,2019,25450,Semi-Auto,3946,Diesel,145,51.4,2.0
4254,Audi,TT,2019,26850,Semi-Auto,4389,Petrol,145,38.7,2.0
4255,Audi,Q5,2019,47850,Semi-Auto,2666,Diesel,145,34.5,3.0
4256,Audi,A3,2018,22995,Semi-Auto,15200,Petrol,145,56.5,1.5
4257,Audi,A4,2017,25000,Semi-Auto,26846,Diesel,150,56.5,2.0
4258,Audi,A1,2019,17995,Manual,7150,Petrol,150,49.6,1.0
4259,Audi,TT,2015,17650,Manual,13874,Petrol,160,45.6,2.0
4260,Audi,A4,2016,11500,Manual,68215,Petrol,125,53.3,1.4
4261,Audi,A3,2015,17990,Automatic,14000,Hybrid,0,188.3,1.4
4262,Audi,Q2,2018,15900,Manual,35967,Petrol,145,55.4,1.0
4263,Audi,A3,2017,11930,Manual,31780,Petrol,145,62.8,1.0
4264,Audi,Q2,2018,15710,Manual,30440,Diesel,145,64.2,1.6
4265,Audi,A6,2017,15490,Manual,34010,Diesel,145,65.7,2.0
4266,Audi,A3,2016,13000,Manual,18617,Petrol,20,60.1,1.0
4267,Audi,A3,2015,10920,Manual,34500,Diesel,0,83.1,1.6
4268,Audi,Q3,2016,20495,Semi-Auto,27200,Diesel,160,50.4,2.0
4269,Audi,Q2,2019,23995,Semi-Auto,3860,Diesel,145,47.9,2.0
4270,Audi,A5,2019,25295,Semi-Auto,3245,Diesel,145,49.6,2.0
4271,Audi,A3,2019,23995,Semi-Auto,3780,Diesel,145,51.4,2.0
4272,Audi,Q2,2017,23500,Semi-Auto,40283,Diesel,145,58.9,2.0
4273,Audi,Q5,2016,19800,Semi-Auto,55224,Diesel,200,47.1,2.0
4274,Audi,Q2,2019,22995,Manual,5950,Diesel,145,47.9,1.6
4275,Audi,Q2,2017,19000,Semi-Auto,25617,Petrol,150,54.3,1.4
4276,Audi,Q5,2020,36000,Semi-Auto,4500,Diesel,145,38.2,2.0
4277,Audi,A1,2020,21000,Manual,3500,Petrol,145,49.6,1.0
4278,Audi,Q2,2019,24500,Semi-Auto,7901,Petrol,150,40.9,1.5
4279,Audi,A6,2016,24200,Semi-Auto,40811,Diesel,165,50.4,3.0
4280,Audi,Q5,2019,32500,Semi-Auto,5204,Diesel,150,55.4,2.0
4281,Audi,A3,2015,11995,Manual,52516,Diesel,20,68.9,2.0
4282,Audi,A1,2018,17995,Semi-Auto,15122,Petrol,150,55.4,1.4
4283,Audi,A3,2016,17495,Manual,19950,Petrol,30,57.6,1.4
4284,Audi,A4,2014,11995,Semi-Auto,51120,Diesel,125,58.9,2.0
4285,Audi,A5,2014,12020,Manual,23550,Petrol,145,49.6,1.8
4286,Audi,A4,2020,28995,Semi-Auto,3920,Petrol,145,42.2,2.0
4287,Audi,Q2,2019,28800,Automatic,4360,Petrol,145,33.2,2.0
4288,Audi,A4,2018,20995,Semi-Auto,41200,Diesel,145,65.7,2.0
4289,Audi,A3,2019,30995,Semi-Auto,4990,Petrol,145,34.5,2.0
4290,Audi,Q3,2019,26495,Manual,6470,Petrol,145,39.8,1.5
4291,Audi,Q7,2017,55900,Semi-Auto,14640,Diesel,145,39.2,4.0
4292,Audi,A1,2014,10995,Manual,51808,Diesel,0,74.3,1.6
4293,Audi,Q3,2019,27200,Manual,4423,Diesel,150,40.9,2.0
4294,Audi,A1,2016,11230,Manual,19479,Petrol,30,57.6,1.4
4295,Audi,A3,2016,13170,Manual,25706,Petrol,20,60.1,1.0
4296,Audi,A5,2015,10960,Manual,61713,Diesel,20,64.2,2.0
4297,Audi,A5,2016,19990,Manual,17700,Diesel,165,53.3,2.0
4298,Audi,A4,2018,17495,Semi-Auto,9296,Petrol,150,53.3,1.4
4299,Audi,A1,2020,23000,Semi-Auto,5000,Petrol,145,44.8,1.5
4300,Audi,A5,2020,35000,Semi-Auto,4500,Diesel,145,45.6,2.0
4301,Audi,A4,2016,17950,Manual,30817,Diesel,30,62.8,2.0
4302,Audi,A1,2017,12500,Manual,23485,Petrol,145,67.3,1.0
4303,Audi,Q2,2019,20000,Semi-Auto,7279,Diesel,145,47.9,1.6
4304,Audi,A1,2017,13500,Manual,10959,Petrol,145,67.3,1.0
4305,Audi,A6,2019,31000,Automatic,8500,Diesel,145,50.4,2.0
4306,Audi,A4,2016,23500,Semi-Auto,26270,Diesel,145,56.5,2.0
4307,Audi,A8,2018,34700,Automatic,15486,Diesel,145,50.4,3.0
4308,Audi,A4,2017,17850,Manual,26461,Diesel,30,67.3,2.0
4309,Audi,A6,2018,24850,Semi-Auto,15552,Diesel,145,56.5,2.0
4310,Audi,A6,2018,20450,Manual,36000,Diesel,145,61.4,2.0
4311,Audi,A6,2019,30850,Semi-Auto,5000,Diesel,145,50.4,2.0
4312,Audi,A3,2019,30495,Semi-Auto,5910,Petrol,145,34.9,2.0
4313,Audi,TT,2019,38495,Semi-Auto,2964,Petrol,145,35.3,2.0
4314,Audi,Q5,2019,44495,Semi-Auto,8700,Hybrid,135,117.7,2.0
4315,Audi,A5,2019,26995,Semi-Auto,8150,Petrol,145,39.8,2.0
4316,Audi,A3,2019,23900,Semi-Auto,5956,Petrol,150,41.5,1.5
4317,Audi,Q2,2020,30795,Semi-Auto,1840,Petrol,145,34.5,2.0
4318,Audi,A3,2018,20995,Manual,25955,Diesel,145,51.4,1.6
4319,Audi,Q7,2015,31900,Automatic,33090,Diesel,200,47.9,3.0
4320,Audi,Q3,2019,28995,Semi-Auto,4435,Petrol,145,32.5,2.0
4321,Audi,Q5,2015,26400,Automatic,19780,Diesel,235,42.8,3.0
4322,Audi,A6,2019,38995,Semi-Auto,9840,Diesel,145,50.4,3.0
4323,Audi,Q3,2019,25000,Manual,4500,Petrol,145,40.9,1.5
4324,Audi,A5,2017,21995,Semi-Auto,31201,Diesel,145,62.8,2.0
4325,Audi,A4,2018,28995,Semi-Auto,23930,Petrol,145,38.7,3.0
4326,Audi,A6,2018,19995,Semi-Auto,28850,Diesel,145,64.2,2.0
4327,Audi,A1,2020,20995,Semi-Auto,2420,Petrol,145,44.8,1.5
4328,Audi,A5,2020,30995,Semi-Auto,3820,Diesel,145,45.6,2.0
4329,Audi,Q8,2020,86995,Semi-Auto,4174,Diesel,145,30.7,4.0
4330,Audi,A7,2020,42995,Semi-Auto,6150,Diesel,145,38.7,3.0
4331,Audi,A5,2020,27495,Semi-Auto,4951,Diesel,145,51.4,2.0
4332,Audi,A4,2017,17450,Manual,34917,Petrol,125,49.6,2.0
4333,Audi,Q3,2015,16850,Semi-Auto,42004,Diesel,160,52.3,2.0
4334,Audi,Q7,2018,53850,Semi-Auto,15426,Diesel,145,32.1,3.0
4335,Audi,RS6,2016,47850,Semi-Auto,37703,Petrol,325,29.4,4.0
4336,Audi,Q7,2018,49850,Semi-Auto,25800,Diesel,145,39.2,4.0
4337,Audi,A5,2017,19450,Semi-Auto,61612,Diesel,145,62.8,2.0
4338,Audi,A5,2017,27995,Semi-Auto,15729,Petrol,240,38.2,3.0
4339,Audi,A5,2017,30495,Semi-Auto,19527,Petrol,150,37.7,3.0
4340,Audi,A5,2017,22495,Semi-Auto,27938,Diesel,125,60.1,3.0
4341,Audi,Q5,2016,20995,Semi-Auto,39443,Diesel,200,47.1,2.0
4342,Audi,A1,2019,21495,Semi-Auto,3846,Petrol,145,44.8,1.5
4343,Audi,A4,2020,30995,Semi-Auto,3000,Petrol,145,42.2,2.0
4344,Audi,Q3,2020,39995,Semi-Auto,3000,Petrol,145,30.7,2.0
4345,Audi,Q3,2020,34495,Semi-Auto,3000,Petrol,145,40.4,1.5
4346,Audi,Q2,2020,27995,Semi-Auto,3000,Petrol,145,42.2,1.5
4347,Audi,TT,2019,29495,Semi-Auto,1730,Petrol,150,34.9,2.0
4348,Audi,A4,2018,27995,Semi-Auto,17656,Petrol,150,36.7,3.0
4349,Audi,A5,2017,27995,Semi-Auto,30475,Petrol,150,36.7,3.0
4350,Audi,A1,2018,12495,Manual,37074,Diesel,145,76.4,1.6
4351,Audi,A6,2015,18495,Semi-Auto,46482,Diesel,200,44.8,3.0
4352,Audi,A4,2018,27995,Automatic,13711,Petrol,145,36.7,3.0
4353,Audi,A4,2019,26995,Semi-Auto,4914,Diesel,150,44.8,2.0
4354,Audi,Q5,2019,35995,Semi-Auto,4306,Diesel,150,38.2,2.0
4355,Audi,A3,2018,26995,Semi-Auto,18207,Petrol,150,43.5,2.0
4356,Audi,A3,2019,19850,Manual,5,Diesel,145,52.3,1.6
4357,Audi,A5,2019,27450,Automatic,7860,Diesel,145,50.4,2.0
4358,Audi,A6,2019,46850,Automatic,3008,Diesel,145,37.7,3.0
4359,Audi,A1,2019,19490,Manual,1308,Petrol,145,47.9,1.0
4360,Audi,A1,2019,19990,Semi-Auto,1234,Petrol,145,47.1,1.0
4361,Audi,Q8,2019,55995,Semi-Auto,1943,Diesel,145,33.6,3.0
4362,Audi,A8,2018,36995,Semi-Auto,2905,Diesel,145,40.4,3.0
4363,Audi,Q3,2017,22495,Manual,32713,Diesel,160,50.4,2.0
4364,Audi,Q3,2018,24495,Semi-Auto,25966,Petrol,145,40.4,2.0
4365,Audi,A1,2020,20495,Manual,4062,Petrol,145,47.9,1.0
4366,Audi,Q5,2020,39495,Semi-Auto,5000,Petrol,145,32.1,2.0
4367,Audi,A3,2016,13495,Manual,53927,Diesel,20,67.3,2.0
4368,Audi,Q5,2019,35495,Semi-Auto,11000,Petrol,145,32.1,2.0
4369,Audi,Q3,2019,28495,Manual,3000,Diesel,145,42.8,2.0
4370,Audi,A5,2019,26995,Semi-Auto,10000,Petrol,145,39.2,2.0
4371,Audi,A4,2019,27495,Semi-Auto,3000,Petrol,145,38.7,2.0
4372,Audi,A5,2019,28995,Semi-Auto,3000,Petrol,145,40.4,2.0
4373,Audi,A5,2019,26995,Manual,3000,Petrol,145,40.4,2.0
4374,Audi,Q5,2020,49495,Semi-Auto,4000,Hybrid,135,117.7,2.0
4375,Audi,A3,2019,25995,Semi-Auto,6039,Petrol,150,36.7,2.0
4376,Audi,A3,2016,13995,Manual,43146,Diesel,20,65.7,2.0
4377,Audi,TT,2016,16995,Manual,23814,Diesel,30,62.8,2.0
4378,Audi,A3,2017,18495,Manual,27849,Diesel,150,65.7,2.0
4379,Audi,A4,2018,31495,Semi-Auto,6763,Petrol,150,37.7,3.0
4380,Audi,A5,2019,33495,Semi-Auto,8054,Diesel,150,44.8,2.0
4381,Audi,TT,2017,17990,Manual,37775,Diesel,145,62.8,2.0
4382,Audi,A3,2016,13990,Manual,47743,Diesel,20,68.9,1.6
4383,Audi,Q5,2020,51495,Semi-Auto,5000,Diesel,145,34.5,3.0
4384,Audi,A4,2019,22995,Semi-Auto,5006,Petrol,145,39.2,2.0
4385,Audi,A4,2019,25995,Semi-Auto,7000,Petrol,145,40.9,2.0
4386,Audi,Q7,2016,28850,Automatic,30781,Diesel,200,47.9,3.0
4387,Audi,Q8,2019,52850,Automatic,6470,Diesel,145,33.6,3.0
4388,Audi,A6,2019,27850,Automatic,68,Diesel,145,50.4,2.0
4389,Audi,A4,2019,25850,Automatic,3957,Petrol,145,38.2,2.0
4390,Audi,A4,2019,29450,Automatic,2453,Diesel,145,47.9,2.0
4391,Audi,R8,2018,93950,Semi-Auto,3800,Petrol,145,23.0,5.2
4392,Audi,A1,2017,11495,Manual,29464,Petrol,150,67.3,1.0
4393,Audi,A3,2017,17995,Manual,42101,Diesel,145,68.9,1.6
4394,Audi,A1,2016,11495,Manual,42221,Petrol,30,55.4,1.4
4395,Audi,A1,2013,8495,Manual,41762,Diesel,0,74.3,1.6
4396,Audi,A3,2019,32995,Semi-Auto,6171,Petrol,150,34.9,2.0
4397,Audi,TT,2019,29495,Semi-Auto,9255,Petrol,150,34.9,2.0
4398,Audi,Q5,2019,31995,Semi-Auto,12413,Diesel,150,38.2,2.0
4399,Audi,A1,2017,11490,Manual,27804,Petrol,30,57.6,1.4
4400,Audi,RS6,2020,102544,Semi-Auto,2000,Petrol,145,22.1,4.0
4401,Audi,Q5,2020,56990,Semi-Auto,6000,Diesel,145,34.5,3.0
4402,Audi,A3,2019,18000,Manual,5500,Diesel,145,49.6,1.6
4403,Audi,A5,2019,35850,Automatic,10500,Diesel,145,47.9,2.0
4404,Audi,A1,2019,21000,Semi-Auto,9000,Petrol,145,44.8,1.5
4405,Audi,A3,2019,17500,Manual,4500,Diesel,145,49.6,1.6
4406,Audi,A6,2019,26490,Semi-Auto,8000,Diesel,145,50.4,2.0
4407,Audi,A3,2016,16990,Semi-Auto,33241,Diesel,30,61.4,2.0
4408,Audi,RS6,2017,53990,Semi-Auto,30921,Petrol,150,29.4,4.0
4409,Audi,A6,2017,23990,Semi-Auto,28412,Diesel,150,58.9,2.0
4410,Audi,Q7,2016,28990,Semi-Auto,74840,Diesel,205,47.9,3.0
4411,Audi,A1,2018,15990,Manual,23451,Petrol,150,55.4,1.4
4412,Audi,A1,2016,12990,Manual,35678,Petrol,0,67.3,1.0
4413,Audi,A4,2016,20995,Semi-Auto,35952,Diesel,145,56.5,2.0
4414,Audi,A6,2016,23495,Semi-Auto,28332,Diesel,160,50.4,3.0
4415,Audi,Q5,2018,38995,Semi-Auto,15387,Petrol,145,34.0,3.0
4416,Audi,A3,2019,22495,Semi-Auto,14429,Petrol,145,41.5,1.5
4417,Audi,A3,2015,12995,Manual,49825,Diesel,0,74.3,1.6
4418,Audi,A4,2019,26495,Semi-Auto,15511,Petrol,145,38.2,2.0
4419,Audi,A3,2017,25495,Semi-Auto,19215,Petrol,145,43.5,2.0
4420,Audi,A1,2014,9990,Manual,70654,Diesel,0,74.3,1.6
4421,Audi,A5,2017,20990,Semi-Auto,24984,Petrol,150,48.7,2.0
4422,Audi,A3,2017,25990,Semi-Auto,17775,Petrol,205,43.5,2.0
4423,Audi,Q3,2020,35990,Semi-Auto,6000,Diesel,145,47.1,2.0
4424,Audi,Q3,2020,37990,Semi-Auto,5000,Petrol,145,39.8,1.5
4425,Audi,A3,2015,13990,Manual,47687,Diesel,20,68.9,2.0
4426,Audi,A6,2017,19990,Semi-Auto,33070,Diesel,145,64.2,2.0
4427,Audi,RS4,2018,49990,Semi-Auto,33827,Petrol,145,32.1,2.9
4428,Audi,Q5,2019,41990,Semi-Auto,18500,Petrol,145,34.0,3.0
4429,Audi,Q8,2018,62990,Semi-Auto,16900,Diesel,145,32.8,3.0
4430,Audi,A4,2019,24500,Automatic,6500,Petrol,145,42.8,2.0
4431,Audi,A3,2019,19500,Manual,7041,Diesel,145,52.3,1.6
4432,Audi,Q3,2017,21450,Semi-Auto,21871,Petrol,145,47.9,1.4
4433,Audi,Q2,2019,26000,Automatic,4500,Petrol,145,42.2,1.5
4434,Audi,A1,2019,20000,Semi-Auto,5000,Petrol,145,45.6,1.0
4435,Audi,A3,2019,21000,Manual,4500,Petrol,145,44.8,1.5
4436,Audi,A5,2018,33990,Automatic,13453,Petrol,145,36.7,3.0
4437,Audi,A3,2017,18990,Manual,16000,Diesel,145,65.7,2.0
4438,Audi,A5,2017,21490,Semi-Auto,18311,Petrol,145,53.3,2.0
4439,Audi,Q2,2018,17990,Manual,31612,Diesel,150,64.2,1.6
4440,Audi,A1,2020,20999,Manual,6000,Petrol,150,47.9,1.0
4441,Audi,A4,2016,16490,Manual,26898,Diesel,0,74.3,2.0
4442,Audi,RS4,2014,26490,Semi-Auto,58460,Petrol,555,26.4,4.2
4443,Audi,Q7,2018,40790,Semi-Auto,20372,Diesel,150,47.9,3.0
4444,Audi,A6,2014,15990,Semi-Auto,40678,Diesel,20,67.3,2.0
4445,Audi,Q3,2017,23490,Manual,16224,Diesel,145,50.4,2.0
4446,Audi,A5,2018,22990,Automatic,16700,Petrol,145,52.3,1.4
4447,Audi,A3,2019,26059,Automatic,6000,Petrol,145,43.5,1.5
4448,Audi,Q3,2019,30990,Automatic,6000,Diesel,145,47.1,2.0
4449,Audi,Q8,2019,61990,Automatic,6000,Diesel,145,32.8,3.0
4450,Audi,Q7,2018,43490,Automatic,3750,Diesel,145,33.2,3.0
4451,Audi,Q5,2019,34990,Automatic,5000,Petrol,145,32.1,2.0
4452,Audi,RS5,2019,53990,Automatic,2000,Petrol,145,30.1,2.9
4453,Audi,A6,2016,24990,Semi-Auto,25665,Diesel,160,50.4,3.0
4454,Audi,A1,2017,13990,Manual,21676,Petrol,145,55.4,1.4
4455,Audi,Q7,2019,49990,Automatic,3139,Diesel,145,33.2,3.0
4456,Audi,Q3,2019,35990,Automatic,6000,Diesel,145,47.1,2.0
4457,Audi,Q5,2019,39215,Semi-Auto,6000,Petrol,145,34.5,2.0
4458,Audi,Q2,2019,27120,Manual,6000,Petrol,145,43.5,1.5
4459,Audi,A1,2019,25990,Manual,6000,Petrol,145,47.9,1.0
4460,Audi,A1,2019,20490,Manual,6000,Petrol,145,47.9,1.0
4461,Audi,A1,2017,16990,Semi-Auto,44343,Petrol,145,58.9,1.4
4462,Audi,Q5,2019,37490,Automatic,6665,Petrol,145,32.1,2.0
4463,Audi,Q5,2019,37990,Semi-Auto,10000,Diesel,145,38.2,2.0
4464,Audi,Q7,2018,56990,Semi-Auto,11326,Diesel,145,39.2,4.0
4465,Audi,A3,2019,32990,Semi-Auto,2480,Petrol,145,34.9,2.0
4466,Audi,A3,2019,26663,Automatic,6000,Diesel,145,52.3,1.6
4467,Audi,Q3,2019,29490,Automatic,3027,Diesel,145,47.1,2.0
4468,Audi,Q7,2019,53990,Semi-Auto,8224,Diesel,145,33.2,3.0
4469,Audi,A1,2019,20595,Manual,6000,Petrol,145,47.9,1.0
4470,Audi,Q7,2020,62990,Semi-Auto,6000,Diesel,145,33.2,3.0
4471,Audi,Q3,2019,29990,Manual,6000,Petrol,145,40.9,1.5
4472,Audi,TT,2019,24975,Automatic,6000,Petrol,145,40.9,2.0
4473,Audi,A3,2019,26990,Semi-Auto,6000,Petrol,145,38.2,2.0
4474,Audi,A6,2019,41990,Semi-Auto,6000,Diesel,145,37.7,3.0
4475,Audi,A3,2019,31990,Semi-Auto,7898,Petrol,145,34.9,2.0
4476,Audi,Q8,2019,66990,Semi-Auto,7793,Diesel,145,32.8,3.0
4477,Audi,Q3,2019,26990,Manual,6000,Petrol,145,39.8,1.5
4478,Audi,Q3,2019,24990,Manual,6000,Petrol,145,40.9,1.5
4479,Audi,A6,2019,49990,Automatic,6000,Diesel,145,35.8,3.0
4480,Audi,TT,2019,32990,Automatic,6000,Petrol,145,34.0,2.0
4481,Audi,Q5,2019,35490,Automatic,6000,Petrol,145,32.1,2.0
4482,Audi,Q2,2019,27790,Automatic,6000,Diesel,145,46.3,2.0
4483,Audi,A4,2019,27990,Automatic,6000,Petrol,145,40.9,2.0
4484,Audi,A5,2017,22990,Semi-Auto,28500,Diesel,145,65.7,2.0
4485,Audi,A4,2018,24990,Semi-Auto,16669,Diesel,145,61.4,2.0
4486,Audi,Q3,2019,28490,Semi-Auto,6573,Diesel,145,47.1,2.0
4487,Audi,Q3,2019,39990,Semi-Auto,3009,Petrol,145,31.0,2.0
4488,Audi,A6,2019,36990,Automatic,6508,Diesel,145,39.2,3.0
4489,Audi,Q3,2019,34990,Automatic,7199,Petrol,145,32.1,2.0
4490,Audi,A3,2019,22190,Automatic,5000,Diesel,145,53.3,1.6
4491,Audi,Q2,2019,29995,Automatic,6023,Petrol,145,39.8,1.5
4492,Audi,A1,2019,21811,Semi-Auto,2246,Petrol,145,44.8,1.5
4493,Audi,A3,2014,15490,Automatic,24597,Hybrid,0,188.3,1.4
4494,Audi,RS6,2017,54490,Semi-Auto,39300,Petrol,145,29.4,4.0
4495,Audi,Q3,2019,29990,Automatic,15484,Petrol,145,31.7,2.0
4496,Audi,A5,2019,25750,Semi-Auto,16177,Petrol,145,39.8,2.0
4497,Audi,A3,2019,23990,Semi-Auto,7454,Petrol,145,41.5,1.5
4498,Audi,Q2,2018,20990,Semi-Auto,8650,Petrol,145,54.3,1.4
4499,Audi,A3,2019,21990,Semi-Auto,14246,Petrol,145,42.2,1.5
4500,Audi,A4,2018,20990,Manual,13894,Petrol,145,50.4,1.4
4501,Audi,A5,2019,31990,Manual,6000,Petrol,145,37.2,2.0
4502,Audi,A5,2019,31990,Manual,6000,Petrol,145,37.2,2.0
4503,Audi,Q5,2019,36490,Automatic,6000,Diesel,145,38.2,2.0
4504,Audi,Q5,2019,31490,Automatic,6000,Diesel,145,39.2,2.0
4505,Audi,A6,2019,27975,Automatic,11500,Diesel,145,50.4,2.0
4506,Audi,Q3,2019,31990,Semi-Auto,7595,Diesel,145,38.7,2.0
4507,Audi,A8,2019,40990,Automatic,5000,Diesel,145,50.4,3.0
4508,Audi,Q3,2019,24990,Manual,6000,Petrol,145,40.9,1.5
4509,Audi,TT,2019,26990,Manual,6000,Petrol,145,39.8,2.0
4510,Audi,Q2,2017,19490,Semi-Auto,25221,Petrol,30,54.3,1.4
4511,Audi,Q5,2017,24990,Semi-Auto,18495,Diesel,145,56.5,2.0
4512,Audi,A3,2018,22490,Manual,13732,Petrol,145,54.3,1.5
